loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2698.0,1.0, Graduate, No,8200000.0,24000000.0,4.0,366.0,10900000.0,15200000.0,25200000.0,10400000.0, Rejected
2699.0,4.0, Not Graduate,,4200000.0,11100000.0,8.0,526.0,11600000.0,200000.0,,4900000.0,
,, Graduate, Yes,5500000.0,14800000.0,10.0,,16000000.0,3400000.0,21200000.0,7700000.0, Rejected
2701.0,5.0, Not Graduate, Yes,2900000.0,6300000.0,6.0,719.0,7900000.0,,8000000.0,1600000.0,
2702.0,5.0, Not Graduate, No,6300000.0,,12.0,774.0,15600000.0,11800000.0,16200000.0,5800000.0, Approved
2703.0,5.0, Not Graduate, Yes,9700000.0,29100000.0,18.0,732.0,4700000.0,7400000.0,,12400000.0, Approved
2704.0,, Not Graduate, No,6500000.0,16000000.0,,,2000000.0,0.0,24000000.0,9700000.0, Approved
2705.0,5.0,, No,4900000.0,10800000.0,,613.0,6800000.0,800000.0,14500000.0,5300000.0, Approved
2706.0,5.0, Graduate, Yes,6900000.0,16500000.0,6.0,447.0,4100000.0,400000.0,14100000.0,6600000.0, Rejected
2707.0,, Not Graduate,,,,,730.0,300000.0,600000.0,3600000.0,1100000.0, Approved
2708.0,2.0, Not Graduate, Yes,7800000.0,29600000.0,14.0,568.0,,8600000.0,27000000.0,, Approved
2709.0,2.0, Graduate, Yes,8200000.0,23600000.0,6.0,495.0,,10600000.0,27200000.0,6100000.0,
2710.0,5.0,,,6700000.0,,14.0,854.0,3000000.0,3300000.0,19400000.0,7500000.0, Approved
2711.0,3.0, Graduate,,,15200000.0,,548.0,16700000.0,12800000.0,19300000.0,, Rejected
,1.0,, No,1200000.0,,14.0,779.0,600000.0,2200000.0,2400000.0,600000.0, Approved
2713.0,0.0, Not Graduate, No,9500000.0,24800000.0,2.0,564.0,17400000.0,16000000.0,19600000.0,,
,5.0, Not Graduate,,4000000.0,8200000.0,2.0,,3500000.0,7700000.0,9500000.0,4400000.0, Approved
,0.0, Not Graduate, Yes,8600000.0,32600000.0,8.0,778.0,21500000.0,14100000.0,33600000.0,,
2716.0,4.0, Graduate, Yes,9100000.0,28400000.0,12.0,808.0,25800000.0,11800000.0,19300000.0,, Approved
2717.0,0.0, Not Graduate, Yes,7100000.0,18600000.0,20.0,,19200000.0,13100000.0,23100000.0,5100000.0, Approved
,,, No,9000000.0,28400000.0,,612.0,0.0,7200000.0,26900000.0,13200000.0,
2719.0,3.0, Graduate, Yes,,2700000.0,,,1200000.0,,4000000.0,1300000.0,
2720.0,1.0, Graduate, No,8800000.0,,6.0,627.0,24200000.0,16100000.0,17600000.0,11900000.0,
,3.0,, Yes,5400000.0,,4.0,359.0,12300000.0,,15100000.0,6100000.0, Rejected
2722.0,1.0,, No,6100000.0,19100000.0,6.0,341.0,,5900000.0,12400000.0,6300000.0, Rejected
2723.0,1.0, Graduate, No,,3600000.0,4.0,,1000000.0,1300000.0,3700000.0,1000000.0, Approved
2724.0,, Graduate, Yes,,18100000.0,20.0,736.0,7800000.0,14500000.0,29100000.0,, Approved
2725.0,1.0, Graduate, Yes,,12900000.0,2.0,302.0,8900000.0,7500000.0,15600000.0,7200000.0, Rejected
2726.0,2.0,, Yes,7700000.0,21000000.0,,420.0,,4300000.0,27400000.0,, Rejected
2727.0,4.0, Graduate,,,12000000.0,2.0,416.0,,,,,
2728.0,2.0, Graduate, Yes,9100000.0,34800000.0,20.0,,21300000.0,10900000.0,30600000.0,9900000.0,
2729.0,, Graduate, Yes,5800000.0,12700000.0,12.0,528.0,8400000.0,,19600000.0,7600000.0, Rejected
2730.0,,, No,8500000.0,24900000.0,2.0,405.0,,400000.0,,, Rejected
2731.0,2.0, Graduate,,9900000.0,33400000.0,14.0,783.0,16600000.0,16100000.0,,9500000.0, Approved
2732.0,4.0,, Yes,2000000.0,4000000.0,,,2100000.0,,4000000.0,, Approved
2733.0,1.0, Not Graduate, Yes,5000000.0,16800000.0,6.0,,6300000.0,,16000000.0,3200000.0, Approved
2734.0,1.0,,,,11800000.0,16.0,848.0,5500000.0,3200000.0,7500000.0,,
2735.0,1.0,, Yes,8000000.0,27800000.0,8.0,,7900000.0,1600000.0,27100000.0,, Approved
2736.0,0.0, Not Graduate, Yes,,2800000.0,14.0,892.0,3200000.0,100000.0,3300000.0,, Approved
2737.0,2.0, Not Graduate,,,22800000.0,14.0,,,,20800000.0,, Approved
,,,,2500000.0,,20.0,888.0,,4200000.0,6400000.0,, Approved
2739.0,1.0, Not Graduate, Yes,600000.0,,10.0,699.0,400000.0,500000.0,1300000.0,, Approved
2740.0,5.0, Graduate, No,4900000.0,,10.0,865.0,13300000.0,3700000.0,,6500000.0,
2741.0,2.0, Graduate,,9400000.0,37300000.0,,383.0,7800000.0,15900000.0,27100000.0,7700000.0, Rejected
2742.0,2.0, Graduate, No,5300000.0,19300000.0,16.0,368.0,14700000.0,400000.0,,3700000.0, Rejected
2743.0,, Not Graduate, No,5100000.0,15800000.0,4.0,607.0,6000000.0,7700000.0,12600000.0,7000000.0, Approved
2744.0,4.0, Not Graduate,,2900000.0,8900000.0,18.0,,400000.0,3400000.0,11200000.0,1600000.0, Approved
,, Graduate, No,9100000.0,34000000.0,12.0,672.0,,,32700000.0,8800000.0,
2746.0,3.0,, Yes,8800000.0,,12.0,,,15300000.0,,, Approved
2747.0,,,,,,10.0,682.0,4500000.0,4700000.0,,1600000.0, Approved
2748.0,1.0, Graduate, Yes,,25500000.0,18.0,741.0,21900000.0,6200000.0,34800000.0,4900000.0, Approved
,5.0, Not Graduate, Yes,600000.0,1200000.0,8.0,343.0,100000.0,700000.0,1600000.0,600000.0,
2750.0,0.0, Graduate, Yes,4100000.0,11100000.0,,,6800000.0,,8500000.0,4800000.0,
2751.0,1.0, Not Graduate, Yes,8000000.0,28000000.0,,830.0,22400000.0,,25600000.0,10600000.0, Approved
2752.0,, Graduate,,8800000.0,26700000.0,16.0,,,15300000.0,20300000.0,10900000.0, Approved
2753.0,1.0, Graduate,,200000.0,300000.0,12.0,697.0,,300000.0,700000.0,100000.0, Approved
2754.0,0.0,, Yes,3800000.0,,2.0,351.0,100000.0,6700000.0,12500000.0,3100000.0, Approved
2755.0,, Graduate, No,,21800000.0,10.0,,16400000.0,9300000.0,,, Approved
2756.0,0.0,, No,8600000.0,31800000.0,,,22600000.0,15900000.0,,5100000.0, Approved
2757.0,2.0, Graduate,,2800000.0,8400000.0,10.0,534.0,8300000.0,4800000.0,10600000.0,1500000.0,
,0.0, Graduate, No,,,12.0,736.0,600000.0,15700000.0,30800000.0,, Approved
2759.0,2.0, Graduate, Yes,2300000.0,5500000.0,,629.0,4600000.0,2900000.0,7000000.0,1900000.0, Approved
2760.0,4.0, Graduate, Yes,,16200000.0,20.0,,1900000.0,,,5500000.0, Approved
2761.0,2.0, Graduate, No,2900000.0,11300000.0,12.0,839.0,700000.0,5100000.0,8100000.0,2600000.0, Approved
2762.0,4.0, Not Graduate, No,7900000.0,25700000.0,18.0,589.0,4300000.0,300000.0,25300000.0,9800000.0, Approved
2763.0,2.0, Not Graduate, No,1900000.0,4500000.0,6.0,805.0,2200000.0,3100000.0,4800000.0,2300000.0,
2764.0,, Not Graduate,,4600000.0,13600000.0,20.0,,1300000.0,,17200000.0,5900000.0, Approved
2765.0,1.0, Not Graduate, No,2600000.0,7700000.0,6.0,399.0,3700000.0,4300000.0,,3500000.0, Rejected
2766.0,2.0, Not Graduate, No,2700000.0,,8.0,413.0,,800000.0,,, Rejected
2767.0,5.0,, Yes,6300000.0,13200000.0,16.0,321.0,,4000000.0,15200000.0,7100000.0,
2768.0,0.0, Graduate, Yes,2600000.0,7500000.0,2.0,853.0,4200000.0,,9600000.0,, Approved
2769.0,, Not Graduate, Yes,7700000.0,23400000.0,6.0,400.0,3900000.0,3400000.0,20800000.0,10700000.0,
2770.0,0.0,, Yes,7400000.0,,16.0,630.0,,13200000.0,28400000.0,5300000.0, Approved
2771.0,3.0, Graduate, Yes,7300000.0,21600000.0,20.0,557.0,1900000.0,3800000.0,,9300000.0, Approved
2772.0,1.0,, No,2900000.0,7600000.0,2.0,358.0,800000.0,700000.0,10100000.0,2100000.0,
,3.0, Graduate,,6600000.0,16000000.0,10.0,,1200000.0,,13300000.0,6300000.0, Rejected
2774.0,, Graduate, Yes,2700000.0,9600000.0,14.0,554.0,,200000.0,10200000.0,, Approved
2775.0,3.0, Graduate,,8300000.0,,,596.0,20500000.0,15400000.0,21400000.0,7400000.0, Approved
2776.0,,, No,,,8.0,659.0,,1700000.0,14700000.0,4900000.0, Approved
2777.0,4.0, Graduate, Yes,7900000.0,30700000.0,10.0,322.0,,13200000.0,30300000.0,, Rejected
2778.0,5.0, Graduate, Yes,8800000.0,21300000.0,14.0,852.0,8000000.0,6400000.0,28500000.0,9900000.0,
2779.0,5.0, Not Graduate,,4000000.0,14100000.0,18.0,653.0,5800000.0,4100000.0,,,
2780.0,4.0, Graduate,,3900000.0,9200000.0,,737.0,2800000.0,,12300000.0,5200000.0, Approved
2781.0,,, Yes,,18900000.0,2.0,583.0,9300000.0,3000000.0,16700000.0,9300000.0,
2782.0,1.0, Graduate, Yes,3800000.0,10000000.0,16.0,873.0,5100000.0,2800000.0,10300000.0,4000000.0,
2783.0,5.0, Graduate,,8000000.0,27000000.0,20.0,,4500000.0,5200000.0,24800000.0,,
,5.0,, Yes,3400000.0,11300000.0,,871.0,6500000.0,3900000.0,9700000.0,, Approved
2785.0,5.0, Graduate, Yes,5500000.0,18800000.0,12.0,603.0,3300000.0,700000.0,,,
2786.0,0.0, Not Graduate, No,7700000.0,29300000.0,14.0,801.0,,11800000.0,23400000.0,4700000.0, Approved
2787.0,, Graduate, No,4000000.0,9400000.0,4.0,,200000.0,,12100000.0,,
2788.0,5.0,, Yes,,22600000.0,18.0,630.0,2300000.0,4200000.0,,, Approved
,0.0, Not Graduate, Yes,2600000.0,9900000.0,20.0,,3600000.0,1500000.0,,2000000.0, Rejected
,, Graduate, No,6600000.0,,12.0,,8900000.0,,,8500000.0, Approved
2791.0,0.0, Not Graduate, Yes,1000000.0,3000000.0,18.0,382.0,2200000.0,700000.0,3500000.0,900000.0, Rejected
2792.0,4.0, Not Graduate, Yes,800000.0,2800000.0,16.0,645.0,900000.0,1400000.0,2300000.0,600000.0, Approved
2793.0,0.0,,,3200000.0,6300000.0,6.0,878.0,6700000.0,5200000.0,8100000.0,3600000.0, Approved
,4.0, Graduate, No,8400000.0,23400000.0,,350.0,18700000.0,9100000.0,27500000.0,6700000.0,
2795.0,3.0, Graduate, Yes,5800000.0,17600000.0,,,4900000.0,4200000.0,,6600000.0, Approved
2796.0,0.0, Not Graduate, Yes,7300000.0,28100000.0,10.0,673.0,13700000.0,1200000.0,16300000.0,, Approved
,1.0, Graduate, No,3900000.0,8000000.0,,448.0,100000.0,1900000.0,9800000.0,4000000.0,
2798.0,2.0, Not Graduate, Yes,,,4.0,720.0,0.0,4000000.0,12300000.0,4200000.0, Approved
2799.0,0.0, Graduate, No,3600000.0,12300000.0,2.0,300.0,,3000000.0,14300000.0,5400000.0, Approved
2800.0,, Graduate, No,,,,520.0,4600000.0,3500000.0,,5700000.0,
,1.0, Graduate, No,5200000.0,15000000.0,12.0,,3200000.0,,16500000.0,,
2802.0,3.0, Graduate,,4400000.0,,8.0,875.0,5900000.0,5200000.0,11700000.0,4100000.0, Approved
2803.0,1.0, Not Graduate, Yes,5100000.0,12900000.0,14.0,533.0,,6700000.0,14400000.0,3900000.0, Rejected
2804.0,0.0, Graduate, No,,23600000.0,,776.0,13800000.0,2700000.0,23400000.0,8800000.0, Approved
,, Graduate,,3800000.0,11400000.0,,706.0,1000000.0,4000000.0,12100000.0,2800000.0, Approved
2806.0,3.0, Graduate, No,2800000.0,10900000.0,2.0,710.0,600000.0,2400000.0,5600000.0,3600000.0, Approved
2807.0,5.0, Graduate,,,,4.0,333.0,8100000.0,400000.0,21700000.0,7000000.0, Rejected
,2.0,, Yes,,,4.0,787.0,1000000.0,300000.0,5500000.0,, Approved
,4.0,, No,5500000.0,,12.0,569.0,,,19700000.0,7300000.0, Approved
2810.0,0.0, Graduate, Yes,9600000.0,,,427.0,,2300000.0,34500000.0,, Rejected
2811.0,0.0, Graduate, No,7000000.0,27800000.0,,,,,,8200000.0, Approved
2812.0,2.0, Not Graduate,,4000000.0,8100000.0,,312.0,3500000.0,2100000.0,,3100000.0, Rejected
2813.0,1.0, Not Graduate, Yes,8100000.0,30900000.0,12.0,464.0,,9800000.0,17900000.0,,
2814.0,2.0, Not Graduate, Yes,6600000.0,22800000.0,,,6100000.0,10000000.0,18000000.0,6400000.0,
2815.0,5.0, Graduate, No,4100000.0,10200000.0,12.0,431.0,6200000.0,2200000.0,,4300000.0, Rejected
2816.0,, Graduate, No,6600000.0,24800000.0,,500.0,8600000.0,4100000.0,16700000.0,, Approved
2817.0,4.0, Graduate, No,5100000.0,,14.0,511.0,,6000000.0,18300000.0,3400000.0,
2818.0,,, No,8200000.0,25200000.0,18.0,691.0,,8900000.0,28500000.0,10500000.0, Approved
2819.0,1.0, Not Graduate,,9500000.0,24400000.0,14.0,696.0,25500000.0,,29500000.0,, Approved
2820.0,0.0,, Yes,7600000.0,,2.0,437.0,10000000.0,11200000.0,27600000.0,6800000.0, Approved
2821.0,2.0,, Yes,8400000.0,20800000.0,12.0,335.0,6700000.0,12300000.0,,10100000.0, Rejected
2822.0,4.0, Graduate,,7600000.0,25100000.0,4.0,,,13200000.0,27400000.0,4300000.0, Approved
2823.0,4.0,,,1400000.0,3700000.0,12.0,621.0,,,,1800000.0,
2824.0,, Not Graduate, Yes,2700000.0,,10.0,455.0,4700000.0,2600000.0,7400000.0,2700000.0, Rejected
2825.0,, Graduate, Yes,,500000.0,10.0,856.0,500000.0,200000.0,500000.0,200000.0,
2826.0,3.0,, No,600000.0,2100000.0,16.0,892.0,,400000.0,2400000.0,500000.0, Approved
2827.0,4.0, Graduate,,5200000.0,12900000.0,,819.0,3400000.0,4100000.0,16800000.0,7500000.0, Approved
2828.0,0.0, Not Graduate,,5100000.0,11600000.0,10.0,308.0,8700000.0,1300000.0,,7000000.0, Rejected
2829.0,4.0, Graduate, Yes,9200000.0,18600000.0,,889.0,26900000.0,4200000.0,33300000.0,9700000.0, Approved
2830.0,5.0, Not Graduate, No,6500000.0,23200000.0,18.0,713.0,,1400000.0,13400000.0,7200000.0, Approved
2831.0,0.0,, No,8500000.0,21000000.0,6.0,665.0,,9600000.0,27500000.0,11300000.0, Approved
,, Not Graduate, No,,6000000.0,12.0,837.0,1300000.0,1900000.0,6300000.0,2300000.0,
,, Not Graduate,,7500000.0,,20.0,395.0,200000.0,12800000.0,,9700000.0, Rejected
,0.0, Graduate, Yes,7500000.0,28900000.0,10.0,632.0,21700000.0,10700000.0,24700000.0,, Approved
2835.0,2.0, Not Graduate,,2000000.0,,,497.0,5100000.0,200000.0,,2800000.0, Rejected
2836.0,3.0, Graduate, Yes,1400000.0,2700000.0,14.0,,3800000.0,200000.0,3600000.0,, Approved
2837.0,1.0, Not Graduate, Yes,1700000.0,,2.0,882.0,3100000.0,2600000.0,6700000.0,1600000.0, Approved
2838.0,2.0, Graduate, Yes,,14900000.0,,504.0,,,17000000.0,3200000.0,
,, Not Graduate, No,8900000.0,30100000.0,,747.0,20600000.0,12900000.0,20700000.0,10300000.0, Approved
2840.0,3.0, Graduate, No,9700000.0,35300000.0,4.0,462.0,11500000.0,9500000.0,33700000.0,7200000.0, Approved
2841.0,5.0, Graduate, No,9000000.0,25900000.0,4.0,538.0,11100000.0,,31300000.0,, Rejected
,2.0, Not Graduate, Yes,8500000.0,30900000.0,6.0,664.0,5700000.0,9900000.0,19800000.0,7400000.0, Approved
2843.0,1.0, Not Graduate, No,3500000.0,10900000.0,4.0,,8800000.0,6200000.0,13600000.0,2800000.0, Approved
2844.0,1.0, Not Graduate,,500000.0,,6.0,464.0,1100000.0,,,500000.0, Rejected
2845.0,3.0, Graduate, No,8900000.0,19100000.0,6.0,,2300000.0,16500000.0,29900000.0,10400000.0, Approved
2846.0,,, Yes,7800000.0,27200000.0,18.0,,,6000000.0,26400000.0,4300000.0, Approved
,5.0, Not Graduate, Yes,,27800000.0,6.0,,2400000.0,14900000.0,,9500000.0, Approved
2848.0,0.0, Graduate,,5200000.0,19000000.0,14.0,687.0,11900000.0,500000.0,19400000.0,4400000.0, Approved
2849.0,4.0, Graduate, No,7400000.0,19400000.0,16.0,,16400000.0,,23500000.0,6500000.0, Approved
2850.0,3.0, Graduate, Yes,1200000.0,3300000.0,6.0,772.0,700000.0,900000.0,2900000.0,, Approved
,1.0, Not Graduate, Yes,,3200000.0,2.0,710.0,100000.0,200000.0,3300000.0,900000.0, Approved
,3.0,,,9500000.0,,14.0,,2800000.0,14300000.0,,,
,3.0, Not Graduate, No,4500000.0,11700000.0,18.0,775.0,8700000.0,2800000.0,12700000.0,, Approved
2854.0,2.0, Graduate,,4900000.0,16000000.0,12.0,710.0,8700000.0,7100000.0,10000000.0,5700000.0, Approved
2855.0,3.0, Not Graduate, Yes,700000.0,,8.0,321.0,,1200000.0,1700000.0,400000.0, Rejected
,,,,9400000.0,28300000.0,20.0,761.0,22500000.0,14800000.0,30800000.0,10100000.0,
2857.0,3.0, Not Graduate, Yes,,31400000.0,6.0,674.0,1000000.0,,17200000.0,6100000.0,
2858.0,4.0, Graduate, Yes,5600000.0,13000000.0,4.0,899.0,,9100000.0,11400000.0,, Approved
2859.0,5.0, Not Graduate,,4400000.0,12300000.0,8.0,,2400000.0,,12900000.0,6300000.0,
2860.0,3.0, Graduate, No,2100000.0,,8.0,771.0,5200000.0,,6200000.0,, Approved
2861.0,1.0,,,4400000.0,10600000.0,4.0,360.0,6600000.0,7700000.0,15100000.0,5000000.0, Rejected
2862.0,0.0, Not Graduate, No,6300000.0,19600000.0,,425.0,15900000.0,10400000.0,13300000.0,5900000.0, Rejected
,4.0, Graduate, No,9900000.0,30000000.0,18.0,496.0,10400000.0,8000000.0,29300000.0,13800000.0,
2864.0,3.0, Not Graduate, No,700000.0,1600000.0,20.0,705.0,600000.0,900000.0,2300000.0,700000.0,
2865.0,4.0, Not Graduate,,3600000.0,,,427.0,,2400000.0,9100000.0,2600000.0, Rejected
2866.0,1.0,,,5600000.0,21000000.0,2.0,552.0,3200000.0,6300000.0,22100000.0,6100000.0, Approved
,, Not Graduate, Yes,1000000.0,3700000.0,,725.0,3000000.0,,4000000.0,, Approved
2868.0,5.0,, Yes,6400000.0,15600000.0,8.0,553.0,14200000.0,,20400000.0,, Approved
2869.0,0.0, Not Graduate, No,,19100000.0,2.0,725.0,8300000.0,,19000000.0,8800000.0, Approved
2870.0,, Graduate, No,9900000.0,26100000.0,2.0,,14500000.0,5000000.0,23600000.0,, Rejected
,2.0, Graduate, Yes,4000000.0,,,847.0,10200000.0,2700000.0,14300000.0,, Approved
,0.0,,,7300000.0,25700000.0,10.0,666.0,14000000.0,3100000.0,29000000.0,6000000.0, Approved
2873.0,1.0, Not Graduate, No,8100000.0,25400000.0,6.0,,4500000.0,13200000.0,23200000.0,4400000.0, Rejected
2874.0,4.0, Graduate, Yes,,22100000.0,4.0,446.0,3700000.0,4600000.0,18900000.0,9200000.0, Approved
2875.0,, Not Graduate, Yes,2600000.0,8200000.0,8.0,,6000000.0,4900000.0,7500000.0,2000000.0,
2876.0,5.0,,,300000.0,1100000.0,20.0,613.0,600000.0,400000.0,700000.0,200000.0, Approved
2877.0,2.0, Graduate,,2400000.0,7500000.0,4.0,,,,5600000.0,2400000.0, Approved
2878.0,0.0, Not Graduate, No,6000000.0,,12.0,,3400000.0,,17200000.0,, Rejected
2879.0,4.0, Graduate, Yes,3800000.0,11100000.0,16.0,857.0,,7400000.0,,4700000.0, Approved
2880.0,0.0, Graduate, Yes,7000000.0,22100000.0,14.0,467.0,10000000.0,,,5800000.0, Rejected
,0.0, Graduate, Yes,5400000.0,12900000.0,16.0,355.0,11200000.0,3100000.0,,7400000.0, Rejected
2882.0,1.0, Not Graduate, No,6400000.0,16400000.0,6.0,428.0,,10900000.0,23900000.0,8900000.0, Rejected
2883.0,, Not Graduate,,7000000.0,24000000.0,14.0,450.0,,5700000.0,21100000.0,4700000.0, Rejected
2884.0,, Not Graduate,,2100000.0,4600000.0,4.0,,5400000.0,0.0,,1400000.0, Rejected
,4.0, Not Graduate, Yes,4400000.0,,12.0,459.0,5700000.0,800000.0,11400000.0,2400000.0, Rejected
2886.0,0.0, Not Graduate,,8000000.0,31000000.0,8.0,847.0,4900000.0,9500000.0,29600000.0,5700000.0, Approved
2887.0,2.0, Not Graduate, Yes,3900000.0,8300000.0,18.0,523.0,800000.0,300000.0,9900000.0,2300000.0, Rejected
,0.0, Graduate,,,15200000.0,10.0,786.0,11100000.0,8000000.0,9600000.0,3200000.0, Approved
2889.0,0.0, Graduate, No,6800000.0,21200000.0,14.0,300.0,0.0,8700000.0,16500000.0,10000000.0, Rejected
2890.0,0.0, Not Graduate, Yes,1800000.0,6500000.0,12.0,728.0,3500000.0,0.0,,1900000.0, Approved
2891.0,3.0, Not Graduate, Yes,,32000000.0,,497.0,11400000.0,3300000.0,18600000.0,, Approved
2892.0,1.0, Not Graduate, Yes,3600000.0,13700000.0,10.0,548.0,9900000.0,2400000.0,,, Rejected
2893.0,1.0, Graduate, Yes,6800000.0,22900000.0,,576.0,500000.0,11100000.0,13800000.0,5600000.0, Approved
2894.0,3.0, Graduate, Yes,1100000.0,4100000.0,,863.0,,,,600000.0, Approved
2895.0,, Graduate,,4000000.0,8400000.0,8.0,717.0,7400000.0,4900000.0,11900000.0,4000000.0, Approved
2896.0,1.0,, No,2500000.0,5900000.0,12.0,668.0,7400000.0,600000.0,6300000.0,3700000.0, Approved
2897.0,2.0, Graduate, No,,17400000.0,10.0,335.0,5900000.0,1400000.0,18100000.0,4300000.0, Rejected
,5.0,, No,6600000.0,13600000.0,4.0,861.0,11700000.0,8400000.0,14600000.0,5400000.0, Approved
2899.0,, Not Graduate, No,6000000.0,,2.0,321.0,6900000.0,7700000.0,18000000.0,6500000.0, Rejected
2900.0,0.0, Graduate, Yes,2200000.0,,10.0,585.0,,1700000.0,4300000.0,1900000.0,
,1.0,,,8800000.0,18500000.0,10.0,,14400000.0,3200000.0,26600000.0,11300000.0,
2902.0,0.0, Not Graduate, Yes,4000000.0,,4.0,819.0,11100000.0,1200000.0,15200000.0,2600000.0, Approved
2903.0,4.0, Not Graduate, Yes,3600000.0,12400000.0,18.0,,5300000.0,100000.0,10200000.0,1900000.0, Rejected
2904.0,,, Yes,8100000.0,22500000.0,,808.0,4800000.0,6100000.0,16900000.0,6000000.0,
2905.0,3.0,,,,11000000.0,12.0,830.0,8900000.0,5100000.0,16000000.0,7600000.0, Approved
,5.0, Graduate,,1100000.0,2800000.0,,473.0,100000.0,500000.0,4200000.0,700000.0, Rejected
,, Graduate, No,7500000.0,,4.0,,5500000.0,2200000.0,20800000.0,, Approved
2908.0,5.0, Not Graduate, No,,20300000.0,,806.0,,13300000.0,18900000.0,9600000.0, Approved
2909.0,0.0, Not Graduate, No,5700000.0,,8.0,340.0,,1900000.0,17200000.0,3800000.0, Rejected
2910.0,3.0, Graduate, Yes,,13900000.0,8.0,555.0,12300000.0,6700000.0,18100000.0,4800000.0, Approved
2911.0,5.0, Not Graduate, No,500000.0,1200000.0,16.0,499.0,600000.0,,1500000.0,200000.0, Rejected
2912.0,, Graduate, No,8900000.0,21300000.0,10.0,467.0,18700000.0,2600000.0,31800000.0,8800000.0, Rejected
2913.0,, Not Graduate, No,1700000.0,6600000.0,4.0,,2800000.0,1900000.0,6100000.0,1300000.0, Approved
2914.0,4.0, Not Graduate, Yes,500000.0,1300000.0,18.0,762.0,1400000.0,,1600000.0,300000.0, Approved
2915.0,3.0, Not Graduate, Yes,9900000.0,36500000.0,16.0,562.0,17300000.0,18500000.0,22300000.0,9800000.0, Approved
2916.0,1.0, Graduate, No,8400000.0,21800000.0,2.0,492.0,4000000.0,,18200000.0,6600000.0,
,3.0, Not Graduate,,500000.0,1700000.0,4.0,,500000.0,600000.0,,400000.0, Approved
2918.0,2.0, Graduate, No,,5700000.0,10.0,602.0,4900000.0,,4500000.0,1800000.0, Approved
,1.0,, Yes,6500000.0,18300000.0,10.0,722.0,11900000.0,8600000.0,19200000.0,4500000.0, Approved
2920.0,, Not Graduate, No,8900000.0,,,709.0,21600000.0,5500000.0,26200000.0,7900000.0, Approved
2921.0,1.0, Not Graduate,,400000.0,1400000.0,4.0,302.0,200000.0,100000.0,1500000.0,500000.0, Approved
2922.0,3.0, Not Graduate, No,5700000.0,12300000.0,,,7900000.0,11000000.0,20000000.0,5500000.0, Rejected
2923.0,,,,9600000.0,23800000.0,,389.0,25200000.0,15800000.0,27000000.0,, Rejected
2924.0,0.0, Graduate, Yes,,20000000.0,16.0,,13300000.0,,17700000.0,8900000.0, Approved
2925.0,0.0,, No,4000000.0,11500000.0,8.0,,4500000.0,2800000.0,,5900000.0, Rejected
2926.0,, Not Graduate, Yes,6300000.0,18100000.0,6.0,671.0,7900000.0,8200000.0,13200000.0,5400000.0, Approved
2927.0,3.0, Graduate, Yes,,,8.0,376.0,3000000.0,6200000.0,8900000.0,4200000.0, Rejected
2928.0,4.0, Graduate,,9400000.0,32200000.0,6.0,898.0,,11800000.0,19500000.0,8600000.0, Approved
,5.0,, Yes,,15500000.0,,836.0,10500000.0,1100000.0,15200000.0,3600000.0, Approved
2930.0,4.0, Graduate, Yes,1100000.0,4400000.0,6.0,515.0,1000000.0,700000.0,4300000.0,1500000.0,
2931.0,3.0, Not Graduate, No,8700000.0,24800000.0,,360.0,,8700000.0,31100000.0,4300000.0, Rejected
2932.0,, Graduate, Yes,4900000.0,,2.0,,200000.0,4900000.0,14700000.0,7000000.0, Approved
2933.0,1.0, Not Graduate, Yes,2800000.0,9100000.0,14.0,510.0,2400000.0,4200000.0,,3000000.0, Rejected
2934.0,0.0, Graduate, No,9600000.0,23200000.0,18.0,389.0,1000000.0,17600000.0,22200000.0,8800000.0, Rejected
,3.0,, Yes,6900000.0,19000000.0,14.0,348.0,4200000.0,3700000.0,19400000.0,4900000.0, Rejected
2936.0,2.0, Not Graduate, Yes,2300000.0,8100000.0,2.0,,1800000.0,3100000.0,,3100000.0,
,2.0, Not Graduate, No,6800000.0,21300000.0,20.0,658.0,7800000.0,7000000.0,25900000.0,,
2938.0,,,,2200000.0,5400000.0,16.0,,,0.0,4800000.0,1200000.0, Approved
,2.0,, No,5900000.0,19800000.0,20.0,327.0,,,19700000.0,8500000.0, Rejected
,1.0, Graduate, Yes,7000000.0,20300000.0,18.0,,11600000.0,13100000.0,17100000.0,,
2941.0,1.0, Graduate, Yes,9600000.0,34100000.0,20.0,,,19000000.0,,12400000.0,
2942.0,, Graduate, No,6500000.0,,12.0,755.0,9000000.0,11900000.0,20800000.0,3400000.0, Approved
2943.0,2.0, Not Graduate, Yes,3800000.0,,20.0,788.0,1700000.0,,9200000.0,5600000.0, Approved
2944.0,2.0, Graduate,,9400000.0,,20.0,,19400000.0,2100000.0,22300000.0,5900000.0, Approved
2945.0,0.0,, No,2100000.0,8200000.0,4.0,,3900000.0,,5900000.0,, Approved
2946.0,1.0, Not Graduate, Yes,8500000.0,26200000.0,8.0,,22800000.0,,32500000.0,12700000.0, Approved
2947.0,5.0, Graduate, Yes,3800000.0,12000000.0,2.0,,6200000.0,5300000.0,10300000.0,4200000.0, Approved
